t_sec,ECG
12.108,-0.013315177966088153
12.112,-0.009420200295692622
12.116,0.035427379763540164
12.120000000000001,-0.021830545265159665
12.124,-0.012336543197388321
12.128,-0.0008657436024969538
12.132,-0.010754948740321948
12.136000000000001,0.0030336093472998777
12.14,0.006558043701940514
12.144,0.014738368682696401
12.148,0.0003739558053419555
12.152000000000001,0.016754948673363444
12.156,-0.0032786848453262934
12.16,0.015919712165402087
12.164,0.02762067230848937
12.168000000000001,-0.029829571132973326
12.172,0.00056326512664737
12.176,0.009039455398690267
12.18,-0.031742614644516796
12.184000000000001,-0.05451813799646446
12.188,0.012916711763401674
12.192,-0.005750856030682948
12.196,0.0231283390614307
12.200000000000001,0.007731375816770832
12.204,0.008081601857243432
12.208,0.0017768619516648747
12.212,0.011195018114558678
12.216000000000001,-0.008476958905154295
12.22,-0.0002548782288391716
12.224,0.026018209637454374
12.228,0.00574192348300099
12.232000000000001,0.0212530638333149
12.236,0.011400819980582275
12.24,0.00525418599130664
12.244,-0.006836506190958238
12.248000000000001,0.029545052212579373
12.252,-0.0033201668378790797
12.256,0.021026402261962483
12.26,-0.01696950137589425
12.264000000000001,0.01977641274481659
12.268,0.022427369064500914
12.272,0.0024656136809688024
12.276,-0.0166107713270109
12.280000000000001,0.012830079255090613
12.284,0.018391268804493342
12.288,0.006334764871616626
12.292,0.003662515649918211
12.296,0.03559098852265515
12.3,0.01567210157641339
12.304,0.010001180037267205
12.308,0.0354596112968462
12.312,0.018660519133362228
12.316,0.005545831815790084
12.32,0.03710795761797688
12.324,0.01303307629182495
12.328,0.038931168498598845
12.332,0.007567994279100619
12.336,0.0277307513352693
12.34,0.046231463983043244
12.344,0.03112118391637184
12.348,0.03238317967810976
12.352,0.03172314816857957
12.356,0.04020821622325857
12.36,0.025189262615916762
12.364,0.03281270147985984
12.368,0.019763627358370596
12.372,0.06292637952153549
12.376,0.007659806041017403
12.38,0.041730092220538584
12.384,0.006315087439126097
12.388,0.03676061366783147
12.392,0.052482338218711955
12.396,0.005146844008579791
12.4,0.06192123025742552
12.404,0.008483730893569602
12.408,0.011599663609249897
12.412,0.03456620691588439
12.416,0.006773735484644581
12.42,0.048223217660853954
12.424,0.03889828192120854
12.428,-0.024276523934499427
12.432,0.0016935393790595173
12.436,0.015989597861394353
12.44,0.039058676637025
12.444,0.010562814578540192
12.448,0.019287733974101273
12.452,0.04963883191783379
12.456,0.025632168611714218
12.46,0.06645223344291451
12.464,0.061494822189908614
12.468,0.15516905268494843
12.472,0.23614427074822514
12.476,0.28860913815815836
12.48,0.39794902470359067
12.484,0.5667426698986248
12.488,0.7792263559741435
12.492,0.8905103653388142
12.496,1.0204448279185863
12.5,1.008494333336767
12.504,0.9816780726016765
12.508000000000001,0.9005152782795192
12.512,0.7829628098135801
12.516,0.5978446284784803
12.52,0.42707288311686625
12.524000000000001,0.3204867043321196
12.528,0.21362181023482502
12.532,0.1497159778305477
12.536,0.08997144351203269
12.540000000000001,0.05387818337787163
12.544,0.05182344080309468
12.548,-0.004781559947378916
12.552,0.046127732254268396
12.556000000000001,0.06386647801935597
12.56,0.05015029538904768
12.564,0.02049493667895444
12.568,0.009190618030152274
12.572000000000001,0.06564503595606665
12.576,0.029855182997667533
12.58,0.035983616089621175
12.584,0.04479285242551734
12.588000000000001,0.0289320337480165
12.592,0.041643329549753354
12.596,0.07068950482843951
12.6,0.03150423990367716
12.604000000000001,0.07940306951776699
12.608,0.04932955201217212
12.612,0.04829394160374519
12.616,0.06089484440211013
12.620000000000001,0.06061830738873866
12.624,0.0634764042089296
12.628,0.05386887093428473
12.632,0.0315776884666361
12.636000000000001,0.0754572795319371
12.64,0.04052126606922697
12.644,0.02722345599006463
12.648,0.06159208703864433
12.652000000000001,0.056917425087240306
12.656,0.043676533453599425
12.66,0.045933345151745214
12.664,0.05617111674102129
12.668000000000001,0.08286014531142032
12.672,0.04352698961976767
12.676,0.02029811708258346
12.68,0.03412333901257911
12.684000000000001,0.05558317164313692
12.688,0.0416970864475179
12.692,0.032706026347674916
12.696,0.06037146353072169
12.700000000000001,0.060685344948366526
12.704,0.042247751256254414
12.708,0.052028265158992476
12.712,0.03398003706915056
12.716000000000001,0.03465448299497329
12.72,0.04007103988860476
12.724,0.020062589723173062
12.728,0.053701518954929674
12.732000000000001,0.04557169972438511
12.736,0.03721175481283893
12.74,0.049378321181964537
12.744,0.05001163427653975
12.748000000000001,0.032760933103711525
12.752,0.03584625971592108
12.756,0.03191825164114606
12.76,0.07430360757773873
12.764000000000001,0.014543127813447458
12.768,0.04613411236664525
12.772,0.06425275168015344
12.776,0.026427141741626862
12.780000000000001,0.028870880012964794
12.784,0.02850318886317633
12.788,0.012205616581801013
12.792,0.07098996849268865
12.796000000000001,0.04274621793074097
12.8,0.025498880954944656
12.804,0.034659531948050847
12.808,0.050522506347058085
12.812,0.0405200604610384
12.816,0.029296870468428226
12.82,0.056929753907582176
12.824,0.02939385076206526
12.828,0.03909750666062446
12.832,0.050278122507633076
12.836,0.03253057352868897
12.84,0.04840398641799039
12.844,0.03419558154513008
12.848,0.09952111821541595
12.852,0.03875463758080091
12.856,0.0604144779481501
12.86,0.02988024726047419
12.864,0.024665673545112118
12.868,0.04428574224547429
12.872,0.039882872055332884
12.876,0.03996156332197864
12.88,0.046010463096651744
12.884,0.06408483728912275
12.888,0.08437943372051737
12.892,0.08641406278186065
12.896,0.04765695583137951
12.9,0.08262090194418914
12.904,0.07998616985669649
12.908,0.033868307284843885
12.912,0.03656791463218664
12.916,0.04405420418602555
12.92,0.08472084580727877
12.924,0.043011233297751555
12.928,0.04096061232242702
12.932,0.07305817450199972
12.936,0.04196241712779079
12.94,0.04240052894975485
12.944,0.057157702594868416
12.948,0.048672700407568506
12.952,-0.002667676153434141
12.956,0.020318060929053174
12.96,0.058853320851707025
12.964,0.016423150876844733
12.968,0.0689322212135497
12.972,0.04317116271990551
12.976,0.04948075735987659
12.98,0.04994658894180795
12.984,0.008773479810211204
12.988,0.030096851134237827
12.992,0.02328765351802492
12.996,0.048715599333484114
13.0,0.07408929658926962
13.004,0.03933475404768023
13.008000000000001,0.04509770377590922
13.012,0.004946531366175663
13.016,0.03607465064916755
13.02,0.03856915019703618
13.024000000000001,0.03954837142934049
13.028,0.05499375150987519
13.032,0.07078550400665236
13.036,0.04260086831986043
13.040000000000001,0.050569068424835495
13.044,0.011789059138087248
13.048,0.05453824087308539
13.052,0.043070601492737455
13.056000000000001,0.007642703273404529
13.06,0.04879695808810464
13.064,0.02894896242570065
13.068,0.0618439173753003
13.072000000000001,0.05077335415439632
13.076,0.04316684984626585
13.08,0.07535669882129112
13.084,0.038061077941027685
13.088000000000001,0.03495149681221898
13.092,0.04160198380569266
13.096,0.04310410479385567
13.1,0.02377539489229208
13.104000000000001,0.05179563689806849
13.108,0.048698541730290916
13.112,0.029795016046368125
13.116,0.009188574273182475
13.120000000000001,0.06384070467629845
13.124,0.06593076798881098
13.128,0.05766048802106287
13.132,0.05933598576274234
13.136000000000001,0.07536766972105041
13.14,0.04637753099556949
13.144,0.07209519355917954
13.148,0.03684488171269315
13.152000000000001,0.02247764731881632
13.156,0.03994893945114045
13.16,0.033312946677610256
13.164,0.04913944182776893
13.168000000000001,0.07521800975373377
13.172,0.04742462623778508
13.176,0.059712499701261475
13.18,0.08102424647626735
13.184000000000001,0.0742812399422216
13.188,0.0402329087307987
13.192,0.02488503945266377
13.196,0.08024146450585064
13.200000000000001,0.016451976086295006
13.204,0.0013831653399716884
13.208,-0.002339018106287699
13.212,0.060368539999801726
13.216000000000001,0.007570303098676685
13.22,0.03152255900679761
13.224,0.0337315151641093
13.228,0.06202229088539581
13.232000000000001,0.008498468617925803
13.236,0.03656796312833808
13.24,0.04126850166288411
13.244,0.0630530132410249
13.248000000000001,0.029952380540135104
13.252,0.03987105721065798
13.256,0.028620911641948507
13.26,0.05565772879007849
13.264000000000001,0.052410311671828504
13.268,0.025636260281550638
13.272,0.04399641498447543
13.276,0.0032875142332761467
13.280000000000001,0.03387284496005397
13.284,0.01459649517743001
13.288,0.023678672025216188
13.292,0.05184875474309472
13.296000000000001,0.07448164359526224
13.3,0.035940217733602314
13.304,0.029915008323064086
13.308,0.028534141271274658
13.312000000000001,0.05597620005133377
13.316,0.04959113539538641
13.32,0.09577808162357934
13.324,0.14704218041109327
13.328,0.19294816624308447
13.332,0.2663686051132902
13.336,0.41386901703266665
13.34,0.5346835197567789
13.344,0.6738307537864441
13.348,0.8806056356000181
13.352,1.0082143778860364
13.356,1.050196941753156
13.36,1.0011793273307306
13.364,0.8592302594503325
13.368,0.78051428734739
13.372,0.6499179873381641
13.376,0.47069029718701455
13.38,0.3653900764854218
13.384,0.2091390745846366
13.388,0.15408399988192562
13.392,0.09496869499717821
13.396,0.0629643536840505
13.4,0.01131888291654047
13.404,0.027677367199999216
13.408,0.030189626056109836
13.412,0.014589834160022018
13.416,-0.004782677717047202
13.42,0.010958830261047327
13.424,0.0010670339841790943
13.428,0.026695936189638697
13.432,0.03872969091686565
13.436,0.02550928182268413
13.44,0.025953504212261058
13.444,0.014569068648916803
13.448,0.02161848472438877
13.452,-0.021643066507511934
13.456,0.01844208760755088
13.46,0.03433403219127931
13.464,0.00559519935861472
13.468,0.02963948949302539
13.472,-0.014793547336905449
13.476,0.01587182079687129
13.48,0.01076740930767224
13.484,0.02345372049147127
13.488,0.016637384831693153
13.492,0.05789270031372393
13.496,-0.05085621434158216
13.5,-0.01657338322071435
13.504,-0.0014347348006008495
13.508000000000001,0.013584350797165672
13.512,-0.0016912633590652534
13.516,-0.0026900326342999843
13.52,-0.02115164767410419
13.524000000000001,-0.017220319030999912
13.528,-0.007856567748915577
13.532,0.03967148062672609
13.536,-0.007489006758238045
13.540000000000001,0.06374863342568453
13.544,0.029381856584914275
13.548,0.001803468363663143
13.552,0.02358536966018869
13.556000000000001,0.027319719520962845
13.56,-0.01769540165788573
13.564,-0.026616419955267746
13.568,0.0350515547447654
13.572000000000001,-0.014096294777288524
13.576,0.022180433689416364
13.58,0.018034407647479857
13.584,-0.029623017060566352
13.588000000000001,0.01654919868671898
13.592,0.01446714037275948
13.596,0.02850981851272434
13.6,0.00164791353192177
13.604000000000001,0.01107670076130737
13.608,0.009114187223587016
13.612,-0.003626257626057227
13.616,0.03361002117634134
13.620000000000001,0.01971584491428164
13.624,0.030764606009032986
13.628,0.0065940748919813014
13.632,0.02244831264017131
13.636000000000001,-0.020545788211290987
13.64,-0.01429940465630808
13.644,0.017904742321848768
13.648,-0.007219375087909983
13.652000000000001,-0.011021299136069133
13.656,-0.0002890656906997353
13.66,-0.03568402376275533
13.664,-0.0009449439748112755
13.668000000000001,0.005113712512885608
13.672,-0.011587206789035596
13.676,-0.028129798136251005
13.68,0.029236959168650403
13.684000000000001,0.0021679646818196724
13.688,-0.027403484060570586
13.692,-0.019055060237562635
13.696,-0.040127229895444684
13.700000000000001,-0.043033245432979005
13.704,-0.04688551338697307
13.708,-0.0256437493479117
13.712,-0.0008065908176479028
13.716000000000001,0.005165775021631281
13.72,-0.012406009454422056
13.724,0.010019714848120026
13.728,0.0005034608762887402
13.732000000000001,-0.03441065035469338
13.736,-0.028663526752043866
13.74,-0.006398309565520241
13.744,0.0011601259981837801
13.748000000000001,0.00887692691725493
13.752,-0.04094564202331485
13.756,-0.05277628011489127
13.76,0.026463994180395224
13.764000000000001,-0.02006242880406767
13.768,0.005241323829151597
13.772,-0.014486609862047986
13.776,-0.043335691455163465
13.780000000000001,0.012219280239023512
13.784,-0.0068648599182357314
13.788,0.013056309755629467
13.792,-0.00481989133044077
13.796000000000001,-0.03722236363611897
13.8,-0.01849359551264012
13.804,0.001963438991527216
13.808,-0.03233626178823718
13.812000000000001,-0.01503857551964916
13.816,0.0041854372904706165
13.82,-0.044386181084912074
13.824,-0.027385029156844567
13.828,-0.01674481066521616
13.832,-0.001372790820450196
13.836,-0.022891024950854624
13.84,-0.03573128078198709
13.844,-0.010429561431041071
13.848,-0.03432156947253534
13.852,-0.014010227477519212
13.856,-0.015585598070047488
13.86,-0.027075324368208833
13.864,-0.006267711403274177
13.868,-0.00014590457978357063
13.872,-0.05041162509495846
13.876,-0.014094509561289784
13.88,-0.0282028839845088
13.884,-0.03127224640272415
13.888,-0.023864215732225504
13.892,-0.0022880600973548444
13.896,-0.029180101240600477
13.9,-0.033040146106952335
13.904,-0.052061698646128765
13.908,-0.03057245013560555
13.912,-0.02756566158067189
13.916,-0.04700825020646365
13.92,-0.034292424087746735
13.924,-0.018915508932106515
13.928,-0.00095810565776034
13.932,-0.03479711259826011
13.936,0.010583426722548184
13.94,-0.009679807584714161
13.944,-0.01254216931186665
13.948,-0.018324177400147183
13.952,-0.028448550335423838
13.956,-0.04329273680732782
13.96,-0.0323129493525215
13.964,-0.030032943900377418
13.968,-0.0282858962169547
13.972,-0.0009356708338318954
13.976,0.008051274105956338
13.98,-0.021497183404945608
13.984,-0.01248466463339934
13.988,-0.04654670153342651
13.992,-0.07276996498857391
13.996,-0.03531661920630976
14.0,-0.02861821448761022
14.004,-0.005768623837785116
14.008000000000001,0.014309613127564708
14.012,-0.029029456062410343
14.016,-0.008493887395559275
14.02,-0.012611188721207551
14.024000000000001,-0.030797084512864423
14.028,-0.01880823111855738
14.032,-0.027934971446552322
14.036,-0.0048071430613606594
14.040000000000001,-0.057239007260847116
14.044,-0.08273446822285797
14.048,-0.03394908124244304
14.052,-0.018362480405366508
14.056000000000001,-0.016072409466765577
14.06,-0.048694460876310276
14.064,-0.026697015104399598
14.068,-0.05091240596838971
14.072000000000001,-0.02442373432465989
14.076,-0.053230075865426295
14.08,-0.060046520127737785
14.084,-0.01997174080862497
14.088000000000001,-0.06411306380909856
14.092,-0.06875349179440583
14.096,-0.023682434177204878
14.1,-0.037738166924742036
14.104000000000001,-0.08627398854161468
14.108,-0.016572761204381066
14.112,-0.0650290082436388
14.116,-0.04975577145522268
14.120000000000001,-0.04315606565267329
14.124,-0.0008340248243398629
14.128,-0.041804638988970216
14.132,-0.02344799875911018
14.136000000000001,-0.04452568118168941
14.14,-0.03171864070041197
14.144,-0.07029562410149395
14.148,-0.042262556537010436
14.152000000000001,-0.054600510650714744
14.156,-0.06250528838305712
14.16,-0.035570086669071854
14.164,-0.018728980239177812
14.168000000000001,-0.025249642408417726
14.172,-0.03101127733335575
14.176,0.009480820434733476
14.18,0.00732867184568458
14.184000000000001,0.09256611710483147
14.188,0.18155521151908843
14.192,0.28551880236827765
14.196,0.4260459510582436
14.200000000000001,0.5931017137990416
14.204,0.7342975214729753
14.208,0.8664957372691441
14.212,0.9579635344063704
14.216000000000001,0.9097345310332612
14.22,0.9094469960435503
14.224,0.7743022364691533
14.228,0.6168766202098358
14.232000000000001,0.4318590097326579
14.236,0.29638375081444807
14.24,0.17192075759245415
14.244,0.10774353169336903
14.248000000000001,0.04605241536832619
14.252,0.01875590910038686
14.256,-0.02470101022157027
14.26,-0.07771590007410038
14.264000000000001,-0.06225748122100591
14.268,-0.05298557833089927
14.272,-0.04023795266547256
14.276,-0.07731651684035534
14.280000000000001,-0.051662697454701194
14.284,-0.046548623252400514
14.288,-0.059875938843025854
14.292,-0.05187896213830771
14.296000000000001,-0.0028587221968836563
14.3,-0.04872071336248547
14.304,-0.00902276998911073
14.308,-0.04376014998403261
14.312000000000001,-0.06275467877462426
14.316,-0.037709491807394226
14.32,-0.05697155169555066
14.324,-0.05021637653905614
14.328000000000001,-0.09367047492804116
14.332,-0.04214689651360807
14.336,-0.06079366629844285
14.34,-0.026745504506622983
14.344,-0.047127842026715126
14.348,-0.056950363436805825
14.352,-0.07032854761032552
14.356,-0.04910949368018299
14.36,-0.05704955250137808
14.364,-0.0650822742040353
14.368,-0.012520741626625073
14.372,-0.05261322911818842
14.376,-0.03199969712319158
14.38,-0.020592027319457674
14.384,-0.041781031550951024
14.388,-0.037365921842998
14.392,-0.039798651067965346
14.396,-0.03080003465717601
14.4,-0.038452657090219645
14.404,-0.03992428786142913
14.408,-0.04712537674035918
14.412,-0.05946372448547513
14.416,-0.05844816654447528
14.42,-0.06250086117742513
14.424,-0.04599072405491935
14.428,-0.023815884053877082
14.432,-0.06849885787042524
14.436,-0.06185034198398834
14.44,-0.06920983875413791
14.444,-0.05080300798071115
14.448,-0.02936440432217936
14.452,-0.05623534661060879
14.456,-0.04353627399654016
14.46,-0.0955265185077424
14.464,-0.05241183342418599
14.468,-0.03980709578932508
14.472,-0.06154135832257783
14.476,-0.08160541899131496
14.48,-0.040126887696591236
14.484,-0.05132615618558183
14.488,-0.013214866169545224
14.492,-0.0604605481796444
14.496,-0.052001927224902086
14.5,-0.05637186488122305
14.504,-0.046729208855127526
14.508000000000001,-0.08466008644475628
14.512,-0.021673087063149476
14.516,-0.035834418891884726
14.52,-0.05285425574416724
14.524000000000001,-0.05534367054279903
14.528,-0.037844878376120515
14.532,-0.04086471857811873
14.536,-0.05615855914437386
14.540000000000001,-0.05104350261186243
14.544,-0.04081650782545805
14.548,-0.0558940997276113
14.552,-0.05386323177860967
14.556000000000001,-0.05562394400396041
14.56,-0.05419668408516347
14.564,-0.07257671611613414
14.568,-0.06541850923511519
14.572000000000001,-0.03934378341688849
14.576,-0.03090290292591008
14.58,-0.04734676739933258
14.584,-0.11685473633585182
14.588000000000001,-0.0752597220524289
14.592,-0.03774461109099152
14.596,-0.012353850296396851
14.6,-0.021627774142167308
14.604000000000001,-0.049381885232925964
14.608,-0.05207924365673302
14.612,-0.05343095282091617
14.616,-0.010453432746019689
14.620000000000001,-0.03992638261823157
14.624,-0.06251738025164806
14.628,-0.02537891141426648
14.632,-0.02755065259277493
14.636000000000001,-0.08358001445789318
14.64,-0.05596972690542751
14.644,-0.023422945987969783
14.648,-0.02513733403010134
14.652000000000001,-0.06739054521441425
14.656,-0.042670156499073325
14.66,-0.025094921850866158
14.664,-0.0353977307901256
14.668000000000001,-0.06266630956931803
14.672,-0.045338339163233224
14.676,-0.02836967494266786
14.68,-0.03152383032784374
14.684000000000001,-0.05994761984678335
14.688,0.005508395246788089
14.692,-0.03606779461057379
14.696,-0.06979524981875897
14.700000000000001,-0.046426514750830684
14.704,-0.09369078624522059
14.708,-0.052923037447184816
14.712,-0.03995197189758901
14.716000000000001,0.008617983796862468
14.72,-0.03473099324079874
14.724,-0.03102319529475092
14.728,-0.023026376986310555
14.732000000000001,-0.03356229912867237
14.736,-0.04919687006880936
14.74,-0.010403273318892129
14.744,-0.026614232402625775
14.748000000000001,-0.006144434767971347
14.752,-0.015991237524332732
14.756,-0.0543827505192937
14.76,-0.044644386345064055
14.764000000000001,-0.04328384726182967
14.768,-0.042623290239345066
14.772,-0.025899477575861023
14.776,-0.037887260485497544
14.780000000000001,-0.04969091196335801
14.784,-0.0049377888902554685
14.788,-0.006699977113303099
14.792,-0.03239569170000804
14.796000000000001,-0.053601206112502534
14.8,-0.04465809868510888
14.804,-0.04697368940999526
14.808,-0.04935885665646987
14.812000000000001,-0.05061903726543966
14.816,-0.026515062178630807
14.82,-0.025028510514606174
14.824,-0.022097634816867863
14.828000000000001,-0.048491442091018744
14.832,-0.024042992707858916
14.836,0.00947524812302334
14.84,-0.024592463060298293
14.844000000000001,-0.0365410238381837
14.848,0.02497990796216768
14.852,-0.022039304242524555
14.856,-0.040089266985020466
14.86,-0.010189090426625726
14.864,-0.04107710968819436
14.868,-0.03387497412415398
14.872,-0.006687753712400404
14.876,-0.03799317712126513
14.88,-0.054769714236690734
14.884,-0.011524713095739998
14.888,-0.008607553510442883
14.892,-0.051629364843724546
14.896,-0.03110595221594638
14.9,-0.002607700037384083
14.904,-0.01860409338910548
14.908,-0.006775073821173299
14.912,-0.025065494802393833
14.916,-0.034720737270864874
14.92,-0.03290707244274464
14.924,-0.027597820727729396
14.928,-0.01767251452409875
14.932,-0.07352846512651481
14.936,-0.05785639039617
14.94,-0.019820829675327747
14.944,-0.006442095177043089
14.948,-0.03207893234061636
14.952,-0.018620624427964114
14.956,-0.039436182229316816
14.96,-0.04497518867989203
14.964,-0.014467819469554553
14.968,-0.01852026228930239
14.972,-0.02676194295920306
14.976,-0.0418720171070812
14.98,-0.014631320064119664
14.984,-0.016867470147114243
14.988,-0.020241836073658412
14.992,-0.017247300982900466
14.996,-0.02170150493197113
15.0,-0.003950131444933669
15.004,-0.006012334654835496
15.008000000000001,0.02147598950378521
15.012,0.014766399155827985
15.016,-0.012508756343079552
15.02,-0.033507387175697095
15.024000000000001,0.007042642861168369
15.028,-0.008231343477090883
15.032,0.04998217334001674
15.036,0.021613137501292245
15.040000000000001,0.09245908837578401
15.044,0.2077050793392542
15.048,0.28562922883989533
15.052,0.4369650654751471
15.056000000000001,0.593064471638981
15.06,0.7299697153025297
15.064,0.8927378320183224
15.068,0.9494798259598055
15.072000000000001,0.9855392793176134
15.076,0.9888328268933315
15.08,0.8391715720772496
15.084,0.7047876598184055
15.088000000000001,0.5165437071695885
15.092,0.4110925968127259
15.096,0.23849482372192868
15.1,0.14391798085558064
15.104000000000001,0.07868694601492505
15.108,0.028951670233019575
15.112,-0.005326466616838013
15.116,0.0033217640252676617
15.120000000000001,-0.006852990973733904
15.124,-0.0021342252738960395
15.128,-0.02023492421519065
15.132,-0.018804628405502052
15.136000000000001,-0.007280035997083257
15.14,-0.0007776631414878211
15.144,-0.018396560484818417
15.148,-0.0006905669496099142
15.152000000000001,-0.0041493258440374065
15.156,0.02129815236646829
15.16,0.01352511015285234
15.164,0.011347682506197602
15.168000000000001,0.021600099289398246
15.172,-0.009872565170773676
15.176,0.029118020863086826
15.18,0.006826599639234961
15.184000000000001,-0.0058888901782615174
15.188,0.011902162163836993
15.192,-0.016328149862278478
15.196,0.039359405515498255
15.200000000000001,0.010241500734447578
15.204,-0.023273307058207765
15.208,-0.015713432553268777
15.212,-0.0033260891165442976
15.216000000000001,-0.0038941758809514886
15.22,0.016105922956328945
15.224,0.024864750766341037
15.228,0.027929366976291496
15.232000000000001,0.019086526923261304
15.236,-0.009149736434660244
15.24,0.031078546537321422
15.244,0.03359348218813755
15.248000000000001,-0.027445834456482354
15.252,-0.00045750282454721375
15.256,0.004095497041146027
15.26,-0.003737274326587556
15.264000000000001,0.03190827006793536
15.268,0.021053253366214646
15.272,0.013698295370279818
15.276,-0.010737833779162776
15.280000000000001,-0.02656228518347474
15.284,-0.00440398218936652
15.288,-0.0020543905860960845
15.292,-0.0030573119413117404
15.296000000000001,-0.02631157397801816
15.3,-0.014563437400374715
15.304,0.007152957232524876
15.308,0.022364399910321298
15.312000000000001,0.005948254233164968
15.316,0.012060686071469574
15.32,0.015527361414591559
15.324,0.016000180809128805
15.328000000000001,0.04102389378205237
15.332,0.002579372113387643
15.336,0.022430784296208886
15.34,-0.006829584994833694
15.344000000000001,0.04210486705572222
15.348,0.03379636059346584
15.352,0.03924635877329424
15.356,0.02254642760110362
15.36,0.018388123512078868
15.364,-0.00372122079400216
15.368,0.027621604593155213
15.372,0.04836292535295902
15.376,-0.031541379584392265
15.38,0.056721942465221914
15.384,0.007092351029217892
15.388,0.03272109438234865
15.392,0.007922436680556207
15.396,0.021177885654188055
15.4,0.04043227397783276
15.404,0.02131127638768742
15.408,0.060436855921302386
15.412,0.02640086409158978
15.416,0.038630836357951684
15.42,0.014353432125616978
15.424,0.016929922479746427
15.428,0.019302549141354715
15.432,0.0371993746293953
15.436,0.060190328460950404
15.44,0.028767945720579842
15.444,0.003413821169184303
15.448,0.016864062470273035
15.452,0.0024272277587720353
15.456,0.038936580878759196
15.46,0.030341794934957055
15.464,0.009230761175969528
15.468,0.02347376502973307
15.472,0.04910348742265662
15.476,0.04009989392038264
15.48,0.020334877037407346
15.484,0.04646871608076508
15.488,0.03976133810750759
15.492,0.021730238053844386
15.496,0.036349528982884384
15.5,0.06958539637801736
15.504,0.01189822112752387
15.508000000000001,0.0535603167055754
15.512,0.03125865908148741
15.516,0.04662328418216312
15.52,0.042387654550823176
15.524000000000001,0.04037057450937642
15.528,0.03216619564394016
15.532,0.035540855037465145
15.536,0.04896811287145722
15.540000000000001,0.04500817373768791
15.544,0.007872467548013254
15.548,0.04552534739362281
15.552,0.06246413356089404
15.556000000000001,0.05466030371364052
15.56,0.04158078366708639
15.564,0.0021599605311574052
15.568,0.04956094215721297
15.572000000000001,0.05120887685443389
15.576,0.06709409825017698
15.58,0.020190137164400115
15.584,0.03450038023150039
15.588000000000001,0.02897943931629509
15.592,0.03430962962712857
15.596,0.006151843889218467
15.6,0.03085754534983365
15.604000000000001,0.03186123441772265
15.608,0.03315155951520418
15.612,0.07181832279670466
15.616,0.028651122465101868
15.620000000000001,0.03244887394561368
15.624,0.0632491010246723
15.628,0.03058948829402667
15.632,0.0652415168690749
15.636000000000001,0.050785820872499825
15.64,0.02994773760611906
15.644,0.028608818634741302
15.648,0.04532777235466397
15.652000000000001,0.03899387207557518
15.656,0.04491086341874499
15.66,0.03197709344955571
15.664,0.05494072982113162
15.668000000000001,0.030489203985433283
15.672,0.03462446858528977
15.676,0.04043747578338786
15.68,0.019591640291461352
15.684000000000001,0.03813969270951824
15.688,0.04048278653382305
15.692,0.01644524160282013
15.696,0.00985617176440888
15.700000000000001,0.06926268122193664
15.704,0.03993486482828766
15.708,0.04257341761221403
15.712,0.03311228529647445
15.716000000000001,0.07651938902900034
15.72,0.04176888606353911
15.724,0.011055707934504
15.728,0.05567573299066634
15.732000000000001,0.02721400506786432
15.736,0.054928483622489865
15.74,0.043975095404554035
15.744,0.0716200733047568
15.748000000000001,0.05619492885390576
15.752,0.03963772517483722
15.756,0.07509299272273558
15.76,0.10075612991093721
15.764000000000001,0.037069627002351835
15.768,0.06899187133818466
15.772,0.055181350357493136
15.776,0.05678335646540868
15.780000000000001,0.023787770461887313
15.784,0.0290663181103394
15.788,0.076144035944753
15.792,0.051425540536580626
15.796000000000001,0.03811804060514998
15.8,0.08403359127521329
15.804,0.07279773099175976
15.808,0.06333648751938963
15.812000000000001,0.02978974281312318
15.816,0.048872304703872965
15.82,0.07810541315523016
15.824,0.00930398265311582
15.828000000000001,0.018088192098487315
15.832,0.03366663540721793
15.836,0.06861912096009479
15.84,0.054064026721842205
15.844000000000001,0.05887228489218776
15.848,0.05351442169262483
15.852,0.051766935988972515
15.856,0.07354844492547374
15.860000000000001,0.12093420368393293
15.864,0.05923559441645836
15.868,0.07609111695920182
15.872,0.04215622468099725
15.876,0.08377507319427915
15.88,0.057266054229140884
15.884,0.06579693416746803
15.888,0.06686429151953763
15.892,0.0863175778372394
15.896,0.13410704743181268
15.9,0.19396589876610923
15.904,0.28609315232944965
15.908,0.47718798849718086
15.912,0.6022759317927838
15.916,0.7736500760426729
15.92,0.9096393994996858
15.924,0.9766838557010333
15.928,1.050162679534067
15.932,1.006807792039578
15.936,0.9188629973992053
15.94,0.7959977245459681
15.944,0.6426360940245361
15.948,0.4841694554111757
15.952,0.34788084593983626
15.956,0.23221034023690934
15.96,0.16196388431076728
15.964,0.13622577484682746
15.968,0.12493349622303906
15.972,0.08721092572656718
15.976,0.0521252481609952
15.98,0.06032768712700161
15.984,0.06983169389133408
15.988,0.06997638006537672
15.992,0.07397623573466987
15.996,0.074176129021192
16.0,0.05744316199841436
16.004,0.04373830586103721
16.008,0.018602951889099717
16.012,0.07040027876904476
16.016000000000002,0.0612481463230127
16.02,0.031866808632000934
16.024,0.04908421889429903
16.028,0.04074120072101533
16.032,0.039812240541013476
16.036,0.083157373182917
16.04,0.04118243240607411
16.044,0.09652791319032263
16.048000000000002,0.045393880738717314
16.052,0.03365404278593286
16.056,0.0504204281604562
16.06,0.09569461807841795
16.064,0.0444752352868759
16.068,0.05758888011973652
16.072,0.002160611316832893
16.076,0.05880698145130596
16.080000000000002,0.019587432798861073
16.084,0.04444109132373475
